source,title,description,content,url,publishedAt
Hoover.org,The Ordeal And Triumph Of Mr. Netanyahu,"After the October 7 massacres, the obituaries of the long political career of Benjamin Netanyahu, published both in Israel and in the West, became orthodox. He was considered as politically inert as Donald Trump once was after January 6, 2021.","ArticlesAfter the October 7 massacres, the obituaries of the long political career of Benjamin Netanyahu, published both in Israel and in the West, became orthodox. He was considered as politically i… [+95 chars]",https://www.hoover.org/research/ordeal-and-triumph-mr-netanyahu,
Freerepublic.com,"Biden to Netanyahu after killing of Fuad Shukr: 'Bibi, what the f-?'","Conversations from the past year between Prime Minister Benjamin Netanyahu and US President Joe Biden were revealed today (Tuesday) in a new book by journalist Bob Woodward, 'War,' an advanced copy of which was obtained by CNN. According to Woodward, after th…","Skip to comments.  Biden to Netanyahu after killing of Fuad Shukr: 'Bibi, what the f-?'Arutz Sheva ^   | 8/10/24  Posted on 10/29/2024 8:56:57 AM PDT by Eleutheria5  Conversations from the past year … [+6405 chars]",https://freerepublic.com/focus/f-news/4274274/posts,
Haaretz,Netanyahu can smell total victory – over Israel,"The smugness exuding from coalition lawmakers' speeches signals that by the end of the Knesset's winter session, Israel will be even less tolerant, and more racist, corrupt, and oppressive than it already is. One thing will remain unchanged: the ultra-Orthodo…","Analysis | The smugness exuding from coalition lawmakers' speeches signals that by the end of the Knesset's winter session, Israel will be even less tolerant, and more racist, corrupt, and oppressive… [+101 chars]",https://www.haaretz.com/israel-news/2024-10-29/ty-article/.premium/netanyahu-can-smell-total-victory-over-israel/00000192-d4db-d4a2-ab97-ddff18720000,
Haaretz,Netanyahu to assess progress of Lebanon cease-fire as defense officials back deal,U.S.-led mediation efforts aim to end hostilities and push Hezbollah forces north; Israel presents three conditions for long-term security,U.S.-led mediation efforts aim to end hostilities and push Hezbollah forces north; Israel presents three conditions for long-term security,https://www.haaretz.com/israel-news/2024-10-29/ty-article/.premium/netanyahu-to-assess-progress-of-lebanon-cease-fire-as-defense-officials-back-deal/00000192-d9cc-d775-a59b-d9fe4cb00000,
Memeorandum.com,Trump told Netanyahu he wants Gaza war over by time he enters office - sources (Jacob Magid/The Times of Israel),"Jacob Magid / The Times of Israel: Trump told Netanyahu he wants Gaza war over by time he enters office — sources  —  Republican nominee has repeatedly called for Israel to end war quickly, but ex-Trump aide and Israeli official are first to reveal that the r…","memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.  Unlike sister sites Techmeme and Mediagazer, it is not a human-edited news out… [+72 chars]",https://www.memeorandum.com/241030/p74,
New York Post,Trump told Netanyahu to end the war by January if he wins the election: report,"Trump added that before his inauguration day celebration, Israel must fully secure Gaza and return the 97 hostages still being held by Hamas, a source told Israeli media.","Former President Donald Trump told Israeli Prime Minister Benjamin Netanyahu that he wants the war in Gaza finished by the time he returns to office in January if he wins the election next week, acco… [+2866 chars]",https://nypost.com/2024/10/30/world-news/trump-told-netanyahu-to-end-the-war-by-january-if-he-wins-report/,
The Daily Caller,Trump Reportedly Told Netanyahu Israel Needs To Finish Gaza War By Time He Takes Office,Former President Donald Trump has told Israeli Prime Minister Benjamin Netanyahu that Israel's war in Gaza needs to be finished by the time he takes office in January.,"Former President Donald Trump reportedly told Israeli Prime Minister Benjamin Netanyahu that if he wins a second term Israel’s war in Gaza needs to be finished by the time he takes office in January,… [+3233 chars]",https://dailycaller.com/2024/10/30/trump-reportedly-told-netanyahu-israel-needs-finish-gaza-war/,
Haaretz,Israel's defense chiefs say fighting in Gaza and Lebanon has run its course. Does Netanyahu agree?,"There's wall-to-wall agreement within the defense establishment that, given Israel's achievement and to avoid getting embroiled, Israel should seek agreements to end the fighting on both fronts and secure the release of the hostages. The question is: What doe…","The consensus in the defense establishment over the progress of the war is surprisingly broad. All senior officials, from Defense Minister Yoav Gallant on down, have been speaking in near-unison for … [+404 chars]",https://www.haaretz.com/israel-news/2024-10-30/ty-article/.premium/israels-army-chiefs-say-war-in-gaza-and-lebanon-has-run-its-course-does-netanyahu-agree/00000192-da1e-d775-a59b-dabe4e140000,
Foreign Policy,"Netanyahu Favors Trump, but He Could Come to Regret It",A second Trump administration might have less sympathy for Israel.,"In the United States, the polls in the run-up to the Nov. 5 presidential election show Vice President Kamala Harris and former President Donald Trump are neck and neck. But if the voting were limited… [+8965 chars]",https://foreignpolicy.com/2024/10/31/netanyahu-favors-trump-but-could-regret-it/,
Biztoc.com,Netanyahu: Israel has right act in Iran,"Israeli Prime Minister Benjamin Netanyahu insisted on Thursday that his country ""has more freedom than ever"" to act in and against Iran after the latter's missile attack on October 1.In a speech at a ...","Israeli Prime Minister Benjamin Netanyahu insisted on Thursday that his country ""has more freedom than ever"" to act in and against Iran after the latter's missile attack on October 1.In a speech at a… [+69 chars]",https://biztoc.com/x/f5aa8648345ad8df,
Biztoc.com,Netanyahu: Israel has right to act in Iran,"Israeli Prime Minister Benjamin Netanyahu insisted on Thursday that his country ""has more freedom than ever"" to act in and against Iran after the latter's missile attack on October 1.In a speech at a ...","Israeli Prime Minister Benjamin Netanyahu insisted on Thursday that his country ""has more freedom than ever"" to act in and against Iran after the latter's missile attack on October 1.In a speech at a… [+69 chars]",https://biztoc.com/x/13a263354c5524b1,
Freerepublic.com,"'Netanyahu survived this time,' Hezbollah chief Qassem says after drone attack (from his hidden location in Iran)","Qassem spoke of former Hezbollah leaders, Hassan Nasrallah, and Hashem Safieddine, who were killed in Israeli strikes in September and October. Hezbollah's new secretary-general, Naim Qassem, said that he intended to follow in the footsteps of the terror orga…","Skip to comments.  'Netanyahu survived this time,' Hezbollah chief Qassem says after drone attack (from his hidden location in Iran)Jerusalem Post / Reuters ^   | 10/30/24   | Staff  Posted on 10/31/… [+3197 chars]",https://freerepublic.com/focus/f-news/4274695/posts,
Haaretz,"Haaretz publisher clarifies remarks, Netanyahu government threatens to sanction newspaper","At the Haaretz conference in London, Amos Schocken stated, among other things, that Israel is carrying out a second Nakba. In response, several ministers and government offices announced measures against Haaretz and expressed intentions to propose new restric…","At the Haaretz conference in London, Amos Schocken stated, among other things, that Israel is carrying out a second Nakba. In response, several ministers and government offices announced measures aga… [+85 chars]",https://www.haaretz.com/israel-news/2024-10-31/ty-article/.premium/haaretz-publisher-clarifies-hamas-remarks-as-netanyahu-govt-threatens-sanctions/00000192-e326-df50-a1bf-fbeef3fc0000,
Haaretz,Former Israeli defense minister says Netanyahu must be declared unfit,"Moshe Ya'alon, a member of Netanyahu's Likud party throughout his political career, said the prime minister has put his political survival over Israel's national interests",Former Israeli Defense Minister Moshe Ya'alon has called on the leaders of the military and Shin Bet security service to join forces with Attorney General Gali Baharav-Miara and declare that Prime Mi… [+2148 chars],https://www.haaretz.com/israel-news/2024-10-31/ty-article/former-israeli-defense-minister-says-netanyahu-must-be-declared-unfit/00000192-e365-dcb9-a9db-efe585730000,
Haaretz,"Already 60 years ago, Israel's Knesset hoped to prevent what Netanyahu is attempting to do now","After the Six-Day War, a law on state commissions of inquiry was passed by the Knesset. The majority of the Israeli public strongly supports establishing a new commission into the October 7 attacks","The Six-Day War is remembered by all as a resounding victory. Were he still alive, it's possible that then-Prime Minister Levy Eshkol would use the term ""total victory."" Nonetheless, the Israeli euph… [+270 chars]",https://www.haaretz.com/israel-news/2024-10-31/ty-article-magazine/.premium/already-60-years-ago-the-knesset-hoped-to-prevent-what-netanyahu-is-attempting-to-do-now/00000192-dd64-d956-a19f-fd7587070000,
Fox News,Trump gives Netanyahu deadline to end Israel-Hamas war by January if he takes office: report,"Former President Donald Trump has reportedly asked Prime Minister Benjamin Netanyahu to end the Israel-Hamas war by Jan. 20, according to the Times of Israel.","Former President Trump reportedly asked Israeli Prime Minister Benjamin Netanyahu to wrap up the Israel-Hamas war by the time he gets inaugurated, if he is elected, according to the Times of Israel. … [+2119 chars]",https://www.foxnews.com/world/trump-gives-netanyahu-deadline-end-israel-hamas-war-january-he-takes-office-report,
Foreign Policy,Trump and Netanyahu Won’t Get Along,Everyone is strongly overrating Trump’s closeness to Israel’s prime minister.,The Times of Israel recently reported that two-thirds of Israelis prefer former U.S. President Donald Trump over U.S. Vice President Kamala Harris. They clearly believe that he will be tougher on Ira… [+1519 chars],https://foreignpolicy.com/2024/11/01/trump-and-netanyahu-wont-get-along/,
Biztoc.com,New scandal engulfs Netanyahu after close aide arrested for alleged intel leak,"An aide to Israeli Prime Minister Benjamin Netanyahu is one of several suspects arrested for an alleged security breach that involved leaking top secret intelligence, Israeli officials said.  Why it matters: The arrests are at the center of what is likely to …","An aide to Israeli Prime Minister Benjamin Netanyahu is one of several suspects arrested for an alleged security breach that involved leaking top secret intelligence, Israeli officials said. Why it m… [+143 chars]",https://biztoc.com/x/b324513dbd0e2f31,
Haaretz,Netanyahu exploiting assassination threat to avoid testifying in his corruption trial,"So far, the Israeli prime minister Netanyahu hasn't asked the court for a further delay of his court appearance, but there are no signs that he is preparing for his testimony","Analysis | So far, the Israeli prime minister Netanyahu hasn't asked the court for a further delay of his court appearance, but there are no signs that he is preparing for his testimony",https://www.haaretz.com/israel-news/2024-11-01/ty-article/.premium/netanyahu-exploiting-assassination-threat-to-avoid-testifying-in-his-corruption-trial/00000192-e40a-d8d2-a1fb-fe4e63a50000,
Fox News,Netanyahu signals Tehran’s nuclear program could be next target as Iran plans future attack,"Israeli Prime Minister Benjamin Netanyahu has signaled that he may target Iran's nuclear infrastructure if Iran retaliates over the IDF strikes that hit Tehran last week, further escalating the fight.","Join Fox News for access to this content  Plus special access to select articles and other premium content with your account - free of charge.  By entering your email and pushing continue, you are ag… [+4409 chars]",https://www.foxnews.com/world/netanyahu-signals-tehrans-nuclear-program-could-next-target-iran-plans-future-attack,
Haaretz,"Even before gag order is lifted, Netanyahu strives to control a security affair's narrative","A spokesman for Netanyahu allegedly did not pass security-clearance checks but still received classified information. When the order is lifted, the question will be how high the suspicions go – and the impact on relations between the prime minister on one sid…","Most of the details of what is already being called the ""new security affair"" are still under a gag order. Haaretz and other media outlets want that order lifted. Extraordinarily, Prime Minister Benj… [+146 chars]",https://www.haaretz.com/israel-news/2024-11-02/ty-article/.premium/even-before-gag-order-is-lifted-netanyahu-angles-to-control-a-security-affairs-narrative/00000192-e85e-d7b5-af97-eb5f0a240000,
Haaretz,How Netanyahu leveraged leaked and false 'Hamas documents' as the hostage protests were surging,"In September, after news broke of the murder of six Israeli hostages in Hamas captivity, the protests for a hostage deal reached unprecedented levels. Netanyahu then exploited documents attributed to Hamas and leaked to German tabloid Bild and the U.K.'s Jewi…","Haaretz Explains | In September, after news broke of the murder of six Israeli hostages in Hamas captivity, the protests for a hostage deal reached unprecedented levels. Netanyahu then exploited docu… [+221 chars]",https://www.haaretz.com/haaretz-explains/2024-11-02/ty-article/.premium/how-netanyahu-used-the-hamas-documents-leaks-as-the-hostage-protests-peaked/00000192-ee06-dc6c-add7-ff06cae80000,
Haaretz,Leaked 'Hamas documents' suggest Netanyahu ran an influence operation. The target: Israeli citizens,"The leaked documents served Netanyahu's efforts to avoid a hostage deal. The Prime Minister's Office is now distancing itself from the primary suspect, but it seems likely that we are in for another unpleasant glimpse into the inner workings of the 'poison ma…","The opposition and the protest movement probably shouldn't get their hopes up concerning the ""new security affair."" Benjamin Netanyahu, who is surrounded by a permanent cloud of suspicions and accusa… [+400 chars]",https://www.haaretz.com/israel-news/2024-11-02/ty-article/.premium/leaked-hamas-documents-suggest-netanyahu-ran-influence-operation-target-israelis/00000192-ee9c-d6ee-ab9a-effe9d770000,
Yahoo Entertainment,Israel investigates leaks that appear to have bolstered Netanyahu as Gaza truce talks stalled \,An Israeli court on Sunday was considering whether to lift a gag order on a case surrounding suspected leaks of classified information from an associate of...,Yahoo is using AI to generate takeaways from this article. This means the info may not always match what's in the article. Reporting mistakes helps us improve the experience.Generate Key Takeaways  T… [+4966 chars],https://www.yahoo.com/news/israel-investigates-leaks-appear-bolstered-150121079.html,
Biztoc.com,Netanyahu visits Lebanese border,"Israeli Prime Minister Benjamin Netanyahu made a visit to the Lebanese border on Sunday amid ongoing military operations, his office announced. This marks his second trip to the area in less than a m...","Israeli Prime Minister Benjamin Netanyahu made a visit to the Lebanese border on Sunday amid ongoing military operations, his office announced.This marks his second trip to the area in less than a m.… [+67 chars]",https://biztoc.com/x/1b58069cbe36cb71,
Yahoo Entertainment,Israeli authorities probe suspected Gaza intelligence leak by Netanyahu aide,,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ba432ea6-2f0d-41e1-b659-d31a2650bdfa,
Yahoo Entertainment,Israel's Netanyahu says goal is to keep Hezbollah from border,,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ca8ae20c-d407-4c26-9f21-070e4fb5fb5c,
ABC News,Israel investigates leaks that appear to have bolstered Netanyahu as Gaza truce talks stalled,An Israeli court is considering whether to lift a gag order on a case surrounding suspected leaks of classified information from an associate of Prime Minister Benjamin Netanyahu,"TEL AVIV, Israel -- An Israeli court on Sunday was considering whether to lift a gag order on a case surrounding suspected leaks of classified information from an associate of Prime Minister Benjamin… [+4769 chars]",https://abcnews.go.com/International/wireStory/israel-investigates-leaks-bolstered-netanyahu-gaza-truce-talks-115440700,
Digital Journal,"Israel pounds Lebanon, Gaza as Netanyahu visits northern border","Israel on Sunday pressed on with its campaigns in Lebanon and Gaza, launching several deadly strikes as Prime Minister Benjamin Netanyahu visited his country’s northern border. Netanyahu’s visit came after an air strike killed at least three people near the s…",A Palestinian woman who lost relatives in an Israeli strike reacts after seeing their bodies at the Nasser hospital in Khan Yunis - Copyright AFP/File STR  Israel on Sunday pressed on with its campai… [+5153 chars],https://www.digitaljournal.com/world/israel-pounds-lebanon-gaza-as-netanyahu-visits-northern-border/article,
Haaretz,Prominent Israeli political pundit possibly implicated in Netanyahu security leak scandal,"The report in the German tabloid Bild which is at the center of the recent investigation over a leak of classified intelligence from the Prime Minister's Office, was based on a document that channel 12 political commentator Amit Segal – often accused of being…","The report in the German tabloid Bild which is at the center of the recent investigation over a leak of classified intelligence from the Prime Minister's Office, was based on a document that channel … [+104 chars]",https://www.haaretz.com/israel-news/2024-11-03/ty-article/.premium/prominent-israeli-political-pundit-possibly-implicated-in-netanyahu-security-leak-scandal/00000192-f2d8-de0c-a7db-fbdd3c4e0000,
International Business Times,"Israel Pounds Lebanon, Gaza As Netanyahu Visits Northern Border","Israel on Sunday pressed on with its campaigns in Lebanon and Gaza, launching several deadly strikes as Prime Minister Benjamin Netanyahu visited his country's northern border.","Israel on Sunday pressed on with its campaigns in Lebanon and Gaza, launching several deadly strikes as Prime Minister Benjamin Netanyahu visited his country's northern border.  Netanyahu's visit cam… [+4810 chars]",https://www.ibtimes.com/israel-pounds-lebanon-gaza-netanyahu-visits-northern-border-3749345,
Mediagazer.com,"A look at ultranationalist Israeli broadcaster Channel 14, which counts Netanyahu as a supporter and is fast becoming the country's most-watched news source (Julian Borger/The Guardian)","Julian Borger / The Guardian: A look at ultranationalist Israeli broadcaster Channel 14, which counts Netanyahu as a supporter and is fast becoming the country's most-watched news source  —  Channel 14, which counts Netanyahu as a supporter, has denied allega…","Mediagazer presents the day's must-read media news on a single page.  The media business is in tumult: from the production side to  the distribution side, new technologies are upending the industry. … [+416 chars]",https://mediagazer.com/241104/p6,
NBC News,Netanyahu under fire after judge lifts gag order on leaks that may have harmed hostage talks,An Israeli court on Sunday partially lifted a gag order on a case investigating leaks of classified Gaza documents suspected to involve one of Prime Minister Benjamin Netanyahu’s media advisers.,"Arrests. Classified documents. And suspected leaks that may have harmed efforts to free hostages held by Hamas in order, critics say, to give Benjamin Netanyahu public cover for failing to agree to a… [+4701 chars]",https://www.nbcnews.com/news/world/israel-leak-scandal-netanyahu-aide-arrested-gaza-hostage-talks-rcna178617,
Haaretz,Netanyahu government lawmakers bailing on contentious ultra-Orthodox 'daycare bill',"After Gideon Sa'ar announced that members of his party would vote against the bill, approximately 59 Knesset members are expected to oppose it. If Defense Minister Gallant joins them, the law will not pass","Yuli Edelstein, the chairman of the Knesset's Foreign Affairs and Defense Committee, said on Monday that he will oppose the proposed daycare subsidies law and ""the rest of the laws to bypass the enli… [+196 chars]",https://www.haaretz.com/israel-news/2024-11-04/ty-article/.premium/netanyahu-government-lawmakers-bailing-on-contentious-ultra-orthodox-daycare-bill/00000192-f8ac-ded1-a7f7-f9ee36de0000,
Haaretz,"Netanyahu tells cabinet that AG is a 'contrarian,' asks justice minister to 'solve it'","The prime minister made the remarks after National Security Minister Itamar Ben-Gvir complained that Attorney General Gali Baharav-Miara objects to increasing prisoner overcrowding in jails. 'She's against everything good,' he said","Prime Minister Benjamin Netanyahu said at Monday's cabinet meeting that Attorney General Gali Baharav-Miara is ""a ""contrarian,"" and called on Justice Minister Yariv Levin ""to solve it,"" according to … [+31 chars]",https://www.haaretz.com/israel-news/2024-11-04/ty-article/.premium/netanyahu-tells-cabinet-that-ag-is-a-contrarian-asks-justice-minister-to-solve-it/00000192-f780-ded1-a7f7-ffe6df560000,
Thenation.com,Bernie Sanders: “Netanyahu Prefers to Have Donald Trump in Office”,"Politics      /   November 4, 2024       Bernie Sanders: “Netanyahu Prefers to Have Donald Trump in Office”     The senator disagrees with Kamala Harris on Gaza, as do millions of voters. But he’s been arguing that “Trump and his right-wing friends are worse.…","Politics / November 4, 2024  The senator disagrees with Kamala Harris on Gaza, as do millions of voters. But hes been arguing that Trump and his right-wing friends are worse.  Edit  Ad Policy  Senato… [+7966 chars]",https://www.thenation.com/article/politics/bernie-sanders-gaza-harris-trump-video/,
CNN,Police arrest Netanyahu aide as opponents accuse him of leaking intelligence to thwart Gaza ceasefire and hostage deal | CNN,Israeli police have arrested a top aide to Prime Minister Benjamin Netanyahu over allegedly leaking classified information to foreign media.,"Israeli police have arrested a top aide to Prime Minister Benjamin Netanyahu over allegedly leaking classified information to foreign media.  Opposition leaders say the intelligence was faked, and pa… [+6022 chars]",https://www.cnn.com/2024/11/04/middleeast/police-arrest-netanyahu-aide-intl/index.html,
Al Jazeera English,Israel’s Benjamin Netanyahu fires Defence Minister Yoav Gallant,Netanyahu says he has lost confidence in Gallant over the management of Israel's ongoing wars in Gaza and Lebanon.,"Israeli Prime Minister Benjamin Netanyahu has fired his defence minister, Yoav Gallant, and appointed Israel Katz to succeed him.  In a surprise announcement on Tuesday, Netanyahu said he had lost co… [+415 chars]",https://www.aljazeera.com/news/2024/11/5/israels-benjamin-netanyahu-fires-defence-minister-yoav-gallant,
Al Jazeera English,Video: Israel’s Benjamin Netanyahu fires Defence Minister Yoav Gallant,"Israeli Prime Minister Benjamin Netanyahu has fired his defence minister Yoav Gallant, replacing him with Israel Katz.","NewsFeed  Israeli Prime Minister Benjamin Netanyahu has fired his defence minister Yoav Gallant, replacing him with Israel Katz. Al Jazeeras Mohamed Vall explains how a long-standing rift over Gaza t… [+20 chars]",https://www.aljazeera.com/program/newsfeed/2024/11/5/video-israels-benjamin-netanyahu-fires-defence-minister-yoav-gallant,
Biztoc.com,Netanyahu fires Israeli defense minister,"Israeli Prime Minister Benjamin Netanyahu on Tuesday fired the country's Minister of Defense Yoav Gallant.  Why it matters: Netanyahu's decision in the midst of Israel's multi-front war is being driven largely by domestic political pressure, including from me…",Israeli Prime Minister Benjamin Netanyahu on Tuesday fired the country's Minister of Defense Yoav Gallant. Why it matters: Netanyahu's decision in the midst of Israel's multi-front war is being drive… [+136 chars],https://biztoc.com/x/56a9082807389ec5,
Biztoc.com,Netanyahu fires Israeli defense minister amid disagreements over Gaza campaign,"The News Israeli Prime Minister Benjamin Netanyahu fired defense minister Yoav Gallant, the PM’s office said Tuesday. Gallant will be replaced by the current foreign minister, Israel Katz, and Gideon Sa’ar will replace Katz as foreign minister. In a video pos…","The NewsIsraeli Prime Minister Benjamin Netanyahu fired defense minister Yoav Gallant, the PMs office said Tuesday. Gallant will be replaced by the current foreign minister, Israel Katz, and Gideon S… [+140 chars]",https://biztoc.com/x/35eb895e5e1b0f90,
Biztoc.com,"Netanyahu Fires Israel's Defense Minister, Confused Algos Dump Oil","Netanyahu Fires Israel's Defense Minister, Confused Algos Dump Oil   After hitting a session high just around noon, oil has since tumbled to session lows following news that Israel's Prime Minister Benjamin Netanyahu has fired Defense Minister Yoav Gallant, a…","Netanyahu Fires Israel's Defense Minister, Confused Algos Dump Oil  After hitting a session high just around noon, oil has since tumbled to session lows following news that Israel's Prime Minister Be… [+143 chars]",https://biztoc.com/x/1747e94154b78ae7,
Biztoc.com,Israel hostage families attack Netanyahu over Hamas leaks,Five arrested over allegations that prime minister’s opponents say ‘ought to horrify every Israeli’,"Five arrested over allegations that prime ministers opponents say ought to horrify every Israeli  This story appeared on ft.com, 2024-11-05 17:02:22.",https://biztoc.com/x/db545df754d86946,
Biztoc.com,Israel's Netanyahu dismisses defense minister in surprise announcement,"While Netanyahu has called for continued military pressure on Hamas, Gallant had taken a more pragmatic approach, saying that military force has created the necessary conditions for a diplomatic deal that could bring home hostages held by the militant group.","While Netanyahu has called for continued military pressure on Hamas, Gallant had taken a more pragmatic approach, saying that military force has created the necessary conditions for a diplomatic deal… [+112 chars]",https://biztoc.com/x/ad5577a25444f1b1,
CBC News,"Israel's Netanyahu dismisses defence minister, citing 'crisis of trust' amid multiple wars","Israeli Prime Minister Benjamin Netanyahu on Tuesday dismissed his popular defence minister, Yoav Gallant, in a surprise announcement that came as the country is embroiled in wars on multiple fronts across the region.","Israeli Prime Minister Benjamin Netanyahu on Tuesday dismissed his popular defence minister, Yoav Gallant, in a surprise announcement that came as the country is embroiled in wars on multiple fronts … [+2608 chars]",https://www.cbc.ca/news/world/netanyahu-gallant-1.7374256,
Forbes,Netanyahu Fires Israeli Defense Minister Yoav Gallant—Citing ‘Crisis Of Trust’,Netanyahu said his trust in Gallant had “eroded” in recent months.,"Israeli Prime Minister Benjamin Netanyahu fired defense minister Yoav Gallant on Tuesday, after Netanyahu said trust between the two officials had eroded in recent months following disagreements over… [+2235 chars]",https://www.forbes.com/sites/tylerroush/2024/11/05/netanyahu-fires-israeli-defense-minister-yoav-gallant-citing-crisis-of-trust/,
CBS News,Israeli Prime Minister Benjamin Netanyahu fires his defense minister,Israeli Prime Minister Benjamin Netanyahu and defense minister Yoav Gallant have repeatedly been at odds over the war in Gaza.,"Israeli Prime Minister Benjamin Netanyahu on Tuesday dismissed his popular defense minister, Yoav Gallant, in a surprise announcement that came as the country is embroiled in wars on multiple fronts … [+2541 chars]",https://www.cbsnews.com/news/israel-defense-minister-fired-yoav-gallant/,
CBS News,Benjamin Netanyahu fires Israel's defense minister Yoav Gallant,"Israeli Prime Minister Benjamin Netanyahu fired his defense minister, Yoav Gallant, as Israel's conflicts in the Middle East grow. Netanyahu said there was a ""crisis of trust"" between him and Gallant. CBS News' Holly Williams has the latest.","Watch CBS News  Copyright ©2024 CBS Interactive Inc. All rights reserved.  Get browser notifications for breaking news, live events, and exclusive reporting.  Not NowTurn On",https://www.cbsnews.com/video/benjamin-netanyahu-fires-israels-defense-minister-yoav-gallant/,
PBS,News Wrap: Netanyahu fires Israeli Defense Minister Yoav Gallant,"In our news wrap Tuesday, Israeli Prime Minister Netanyahu fired his defense minister Yoav Gallant amid a growing rift, Ukrainian troops have engaged with North Korean soldiers for the first time since they were deployed to fight for Russia and Boeing workers…","In our news wrap Tuesday, Israeli Prime Minister Netanyahu fired his defense minister Yoav Gallant amid a growing rift, Ukrainian troops have engaged with North Korean soldiers for the first time sin… [+157 chars]",https://www.pbs.org/newshour/show/news-wrap-netanyahu-fires-israeli-defense-minister-yoav-gallant,
Breitbart News,Netanyahu Offers Millions of Dollars to Palestinians Who Free Hostages,"Israeli Prime Minister Benjamin Netanyahu is offering millions of dollars, plus safe passage out of Gaza, for any Palestinians who free Israeli hostages that they are holding captive. The post Netanyahu Offers Millions of Dollars to Palestinians Who Free Host…","Israeli Prime Minister Benjamin Netanyahu is offering millions of dollars, plus safe passage out of Gaza, for any Palestinians who free Israeli hostages that they are holding captive.  The Times of I… [+2094 chars]",https://www.breitbart.com/middle-east/2024/11/05/netanyahu-offers-millions-of-dollars-to-palestinians-who-free-hostages/,
NBC News,Netanyahu fires Gallant as Israel's defense minister,"Israeli Prime Minister Benjamin Netanyahu fired his defense minister Tuesday, a long rumored move that was announced on election day in the United States.","Israeli Prime Minister Benjamin Netanyahu fired his defense minister Tuesday, a long rumored move that was announced on election day in the United States. The two have repeatedly clashed over the con… [+3361 chars]",https://www.nbcnews.com/news/world/israel-prime-minister-netanyahu-ousts-gallant-defense-minister-rcna171250,
International Business Times,Israel's Netanyahu Fires Defence Minister Over Breakdown In 'Trust',"Israel's Prime Minister Benjamin Netanyahu fired defence minister Yoav Gallant Tuesday following public differences over the ongoing war in Gaza, replacing him with former top diplomat Israel Katz.","Israel's Prime Minister Benjamin Netanyahu fired defence minister Yoav Gallant Tuesday following public differences over the ongoing war in Gaza, replacing him with former top diplomat Israel Katz.  … [+3768 chars]",https://www.ibtimes.com/israels-netanyahu-fires-defence-minister-over-breakdown-trust-3749628,
VOA News,Israel's Netanyahu dismisses his defense minister,"Israeli Prime Minister Benjamin Netanyahu has fired Defense Minister Yoav Gallant.   Netanyahu said in a statement Tuesday the trust between the two men had evaporated over the course of Israel’s war on Gaza.   “Over the past few months that trust has eroded,…",Israeli Prime Minister Benjamin Netanyahu has fired Defense Minister Yoav Gallant.  Netanyahu said in a statement Tuesday the trust between the two men had evaporated over the course of Israels war o… [+659 chars],https://www.voanews.com/a/israels-netanyahu-dismisses-his-defense-minister/7852644.html,
Newsweek,Netanyahu Fires Israel's Defense Minister,The prime minister of Israel announced on Tuesday that Yoav Gallant would no longer serve as the country' defense minister.,"Israeli Prime Minister Benjamin Netanyahu on Tuesday fired his defense minister, Yoav Gallant, saying ""trust has cracked"" between them.  ""In the midst of a war, more than ever, full trust is required… [+949 chars]",https://www.newsweek.com/yoav-gallant-fired-israel-netanyahu-1980689,
Naturalnews.com,Local leaders condemn Netanyahu over failure to protect northern settlements from Hezbollah attacks,"On Oct. 31, Hezbollah launched a series of rocket attacks against Israel, resulting in the deaths of at least eight individuals. The rockets struck the northern settlement of Metula, which is on the border with Lebanon, and the Krayot area at the northern tip…","On Oct. 31, Hezbollah launched a series of rocket attacks against Israel, resulting in the deaths of at least eight individuals. The rockets struck the northern settlement of Metula, which is on the … [+4216 chars]",https://www.naturalnews.com/2024-11-05-local-leaders-condemn-netanyahu-failure-to-protect.html,
International Business Times,Israeli PM Netanyahu Fires Defense Minister in Shocking Election Day Shake Up,Prime Minister Benjamin Netanyahu sent shockwaves through the Israeli political world on Tuesday when he announced the unexpected firing of Defense Minister Yoav Gallant.,"Prime Minister Benjamin Netanyahu sent shockwaves through the Israeli political world on Tuesday when he announced the unexpected firing of Defense Minister Yoav Gallant.  Gallant, who has served in … [+613 chars]",https://www.ibtimes.com/israeli-pm-netanyahu-fires-defense-minister-shocking-election-day-shake-3749625,
Mediaite,Netanyahu Fires Defense Minister Ahead of Expected Iranian Attack,"Israeli Prime Minister Benjamin Netanyahu fired Defense Minister Yoav Gallant on Tuesday ahead of an expected attack from Iran. Axios reporter Barak Ravid broke the news and reported on Gallant’s replacement, ” Netanyahu appoints foreign minister Israel Katz …",Abir Sultan/Pool Photo via AP  Israeli Prime Minister Benjamin Netanyahu fired Defense Minister Yoav Gallant on Tuesday ahead of an expected attack from Iran. Axios reporter Barak Ravid broke the new… [+1910 chars],https://www.mediaite.com/news/just-in-netanyahu-fires-defense-minister-ahead-of-expected-iranian-attack/,
